#logging stats for session scenario_20220404_075635_215
#[Histogram log format version 1.0]
#[StartTime: 1649058995.908 (seconds since epoch), Mon Apr 04 07:56:35 GMT 2022]
#[TimeUnit: NANOSECONDS]
#Tag,Interval_Start,Interval_Length,count,min,p25,p50,p75,p90,p95,p98,p99,p999,p9999,max
Tag=cbaworkload_default_001.retry-delay,580.017,10.021,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.pages,580.017,10.021,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.skipped-tokens,580.017,10.022,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.resultset-size,580.018,10.021,11962,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.read_input,580.018,10.021,11961,200,200,200,200,200,200,200,200,200,200,95551
Tag=cbaworkload_default_001.strides.servicetime,580.018,10.022,11961,372992,574975,793087,1006079,1135615,1199103,1213439,1222655,1229823,1229823,841482239
Tag=cbaworkload_default_001.bind,580.021,10.022,11989,23088,24207,24815,25215,25311,25407,25407,25407,25407,25407,8204287
Tag=cbaworkload_default_001.execute,580.023,10.021,11990,5000,5803,6003,6103,6103,6203,6203,6203,6203,6203,4073471
Tag=cbaworkload_default_001.result,580.024,10.021,11954,193664,245887,262911,269567,273151,274943,275711,275967,276735,276735,77856767
Tag=cbaworkload_default_001.result-success,580.027,10.021,11952,232704,282111,294143,301567,304639,305663,306431,306943,306943,306943,77922303
Tag=cbaworkload_default_001.tries,580.029,10.021,11948,1,1,1,1,1,1,1,1,1,1,1
Tag=cbaworkload_default_001.cycles.servicetime,580.029,10.021,11948,398592,506623,532479,556031,566271,568319,569855,570879,571391,571391,103153663
Tag=cbaworkload_default_001.phases.servicetime,580.032,10.021,11945,298240,328959,344319,350207,353023,353279,354815,355071,355071,355071,78053375
Tag=cbaworkload_default_000.block2--insert-rampup--success,590.001,10.000,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--error,590.004,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--resultset-size,590.005,9.997,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tokenfiller,590.005,9.998,9215,1009152,1013247,1014783,1016831,1017855,1018367,1018367,1018367,1018879,1018879,5357567
Tag=cbaworkload_default_000.retry-delay,590.008,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.pages,590.008,9.999,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.skipped-tokens,590.009,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.resultset-size,590.009,9.999,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.read_input,590.01,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.strides.servicetime,590.012,9.997,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.bind,590.015,9.994,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.execute,590.018,9.992,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result,590.02,9.991,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result-success,590.023,9.988,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tries,590.025,9.987,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.cycles.servicetime,590.026,9.986,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.phases.servicetime,590.029,9.984,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--success,590.032,9.982,12025,274688,302847,313855,322303,327935,329215,329727,329727,329983,329983,121438207
Tag=cbaworkload_default_001.block2--insert-rampup--error,590.034,9.982,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--resultset-size,590.035,9.982,12025,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.tokenfiller,590.035,9.982,9186,1010688,1024511,1033215,1039871,1044991,1047551,1048575,1048575,1049599,1049599,5574655
Tag=cbaworkload_default_001.retry-delay,590.038,9.981,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.pages,590.038,9.982,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.skipped-tokens,590.039,9.981,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.resultset-size,590.039,9.982,12025,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.read_input,590.039,9.982,12025,200,200,200,200,200,200,200,200,200,200,47103
Tag=cbaworkload_default_001.strides.servicetime,590.04,9.981,12025,424704,639487,806399,900607,1027071,1073151,1085439,1094655,1097727,1097727,683147263
Tag=cbaworkload_default_001.bind,590.043,9.982,12010,23200,24607,25215,25615,25807,26015,26015,26015,26015,26015,5611519
Tag=cbaworkload_default_001.execute,590.044,9.983,12010,5400,6003,6103,6303,6403,6403,6403,6403,6403,6403,976383
Tag=cbaworkload_default_001.result,590.045,9.983,12025,229248,272383,284159,293375,297215,298495,298751,298751,298751,298751,121438207
Tag=cbaworkload_default_001.result-success,590.048,9.982,12025,274688,302847,313855,322303,327935,329215,329727,329727,329983,329983,121438207
Tag=cbaworkload_default_001.tries,590.05,9.983,12025,1,1,1,1,1,1,1,1,1,1,1
Tag=cbaworkload_default_001.cycles.servicetime,590.05,9.983,12025,441856,557055,599551,620031,631295,635391,637439,638463,638975,638975,122486783
Tag=cbaworkload_default_001.phases.servicetime,590.053,9.983,12025,327936,354559,368127,378367,382719,385791,386303,386303,386815,386815,121503743
Tag=cbaworkload_default_000.block2--insert-rampup--success,600.001,10.000,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--error,600.002,10.001,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--resultset-size,600.002,10.002,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tokenfiller,600.003,10.001,9255,1008640,1012223,1014271,1015807,1016319,1016831,1016831,1016831,1016831,1016831,4534271
Tag=cbaworkload_default_000.retry-delay,600.006,10.001,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.pages,600.007,10.000,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.skipped-tokens,600.007,10.001,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.resultset-size,600.008,10.000,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.read_input,600.008,10.000,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.strides.servicetime,600.009,10.002,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.bind,600.009,10.005,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.execute,600.01,10.007,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result,600.011,10.008,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result-success,600.011,10.010,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tries,600.012,10.012,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.cycles.servicetime,600.012,10.012,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.phases.servicetime,600.013,10.014,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--success,600.014,10.016,12010,244096,285695,299519,305663,307711,308479,308735,308735,308991,308991,84475903
Tag=cbaworkload_default_001.block2--insert-rampup--error,600.016,10.016,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--resultset-size,600.017,10.016,12010,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.tokenfiller,600.017,10.016,9272,1014272,1029119,1038847,1048575,1054719,1058815,1059839,1059839,1060863,1060863,4435967
Tag=cbaworkload_default_001.retry-delay,600.019,10.016,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.pages,600.02,10.016,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.skipped-tokens,600.02,10.016,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.resultset-size,600.021,10.016,12010,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.read_input,600.021,10.016,12010,200,200,200,200,200,200,200,200,200,200,61407
Tag=cbaworkload_default_001.strides.servicetime,600.021,10.016,12010,299264,648191,882175,1099775,1185791,1215487,1223679,1225727,1226751,1244159,705167359
Tag=cbaworkload_default_001.bind,600.025,10.015,12024,23696,25311,25615,25903,26111,26207,26207,26207,26207,26207,4407295
Tag=cbaworkload_default_001.execute,600.027,10.015,12023,4600,6003,6103,6203,6303,6303,6303,6303,6303,6303,408319
Tag=cbaworkload_default_001.result,600.028,10.015,12010,90176,254335,265983,275455,277759,278783,279551,280063,280063,280063,84410367
Tag=cbaworkload_default_001.result-success,600.03,10.016,12010,244096,285695,299519,305663,307711,308479,308735,308735,308991,308991,84475903
Tag=cbaworkload_default_001.tries,600.033,10.015,12010,1,1,1,1,1,1,1,1,1,1,1
Tag=cbaworkload_default_001.cycles.servicetime,600.033,10.015,12010,393984,507647,536575,552447,565247,567807,568831,569855,569855,570879,85393407
Tag=cbaworkload_default_001.phases.servicetime,600.036,10.015,12010,286976,333823,346111,355327,359679,360447,361215,361215,361471,361471,84541439
Tag=cbaworkload_default_000.block2--insert-rampup--success,610.001,10.000,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--error,610.003,9.999,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--resultset-size,610.004,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tokenfiller,610.004,9.999,9250,1008128,1012223,1013247,1014271,1015807,1015807,1015807,1015807,1015807,1015807,4706303
Tag=cbaworkload_default_000.retry-delay,610.007,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.pages,610.007,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.skipped-tokens,610.008,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.resultset-size,610.008,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.read_input,610.008,9.999,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.strides.servicetime,610.011,9.996,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.bind,610.014,9.994,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.execute,610.017,9.991,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result,610.019,9.989,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result-success,610.021,9.988,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tries,610.024,9.985,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.cycles.servicetime,610.024,9.986,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.phases.servicetime,610.027,9.983,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--success,610.03,9.981,11995,265984,300287,312319,320511,325375,326655,327423,327423,327423,327423,69664767
Tag=cbaworkload_default_001.block2--insert-rampup--error,610.032,9.981,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--resultset-size,610.033,9.981,11999,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.tokenfiller,610.033,9.981,9234,1008640,1027583,1033727,1043455,1049599,1051647,1055743,1055743,1056767,1056767,4435967
Tag=cbaworkload_default_001.retry-delay,610.035,9.981,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.pages,610.036,9.981,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.skipped-tokens,610.036,9.981,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.resultset-size,610.037,9.981,12003,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.read_input,610.037,9.981,12003,200,200,200,200,200,200,200,200,200,200,64031
Tag=cbaworkload_default_001.strides.servicetime,610.037,9.981,12004,372992,731135,882687,1025023,1137663,1220607,1234943,1241087,1252351,1262591,787480575
Tag=cbaworkload_default_001.bind,610.04,9.981,11977,23600,24815,25103,25503,25711,25807,25807,25807,25807,25807,4583423
Tag=cbaworkload_default_001.execute,610.042,9.981,11977,5000,6103,6303,6403,6503,6503,6503,6503,6503,6503,2001919
Tag=cbaworkload_default_001.result,610.043,9.981,12009,219264,266239,281599,291839,295423,296703,296703,296959,296959,297215,69599231
Tag=cbaworkload_default_001.result-success,610.046,9.980,12009,265984,300287,312575,320511,325375,326911,327423,327423,327423,327935,69664767
Tag=cbaworkload_default_001.tries,610.048,9.981,12009,1,1,1,1,1,1,1,1,1,1,1
Tag=cbaworkload_default_001.cycles.servicetime,610.048,9.981,12009,412160,522239,560127,578047,587775,589823,592895,593407,593919,593919,70057983
Tag=cbaworkload_default_001.phases.servicetime,610.051,9.981,12009,301056,353279,367359,376575,381695,383743,384255,384511,384767,384767,69730303
Tag=cbaworkload_default_000.block2--insert-rampup--success,620.001,10.000,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--error,620.002,10.001,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--resultset-size,620.002,10.002,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tokenfiller,620.003,10.001,9250,1006592,1012223,1013759,1015295,1016319,1016319,1016831,1016831,1016831,1016831,5976063
Tag=cbaworkload_default_000.retry-delay,620.005,10.002,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.pages,620.005,10.002,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.skipped-tokens,620.006,10.001,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.resultset-size,620.006,10.002,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.read_input,620.007,10.001,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.strides.servicetime,620.007,10.003,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.bind,620.008,10.005,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.execute,620.008,10.008,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result,620.008,10.010,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result-success,620.009,10.011,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tries,620.009,10.014,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.cycles.servicetime,620.01,10.013,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.phases.servicetime,620.01,10.016,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--success,620.011,10.018,12021,245376,287743,297983,305151,308991,310015,310527,310527,310527,310527,80805887
Tag=cbaworkload_default_001.block2--insert-rampup--error,620.013,10.019,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--resultset-size,620.014,10.018,12021,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.tokenfiller,620.014,10.018,9277,1012736,1028607,1033727,1043967,1053695,1058815,1059839,1059839,1059839,1059839,4079615
Tag=cbaworkload_default_001.retry-delay,620.016,10.019,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.pages,620.017,10.018,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.skipped-tokens,620.017,10.019,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.resultset-size,620.018,10.018,12022,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.read_input,620.018,10.018,12022,200,200,200,200,200,200,200,200,200,200,48511
Tag=cbaworkload_default_001.strides.servicetime,620.018,10.019,12021,353024,813055,1098751,1296383,1543167,1606655,1615871,1615871,1619967,1619967,780140543
Tag=cbaworkload_default_001.bind,620.021,10.019,12022,23600,24815,25103,25311,25503,25503,25503,25503,25503,25503,445439
Tag=cbaworkload_default_001.execute,620.023,10.018,12023,4900,5903,6103,6203,6303,6303,6303,6303,6303,6303,357631
Tag=cbaworkload_default_001.result,620.024,10.018,12024,201728,256511,266239,274431,277503,278015,278271,279039,279551,279551,80805887
Tag=cbaworkload_default_001.result-success,620.026,10.019,12027,245376,287743,297983,305151,308991,310015,310527,310527,310527,310527,80805887
Tag=cbaworkload_default_001.tries,620.029,10.018,12029,1,1,1,1,1,1,1,1,1,1,1
Tag=cbaworkload_default_001.cycles.servicetime,620.029,10.018,12029,406528,508415,533503,557567,568319,576511,577023,577535,578559,578559,81526783
Tag=cbaworkload_default_001.phases.servicetime,620.032,10.018,12033,284160,336127,349183,358143,362495,363263,364287,364543,364543,364543,80871423
Tag=cbaworkload_default_000.block2--insert-rampup--success,630.001,10.000,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--error,630.003,9.999,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--resultset-size,630.004,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tokenfiller,630.004,9.999,9249,1009152,1012735,1014783,1016831,1018367,1018367,1018879,1018879,1018879,1018879,4820991
Tag=cbaworkload_default_000.retry-delay,630.007,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.pages,630.007,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.skipped-tokens,630.007,9.999,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.resultset-size,630.008,9.998,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.read_input,630.008,9.999,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.strides.servicetime,630.01,9.997,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.bind,630.013,9.995,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.execute,630.016,9.992,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result,630.018,9.991,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result-success,630.02,9.990,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tries,630.023,9.987,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.cycles.servicetime,630.023,9.988,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.phases.servicetime,630.026,9.985,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--success,630.029,9.983,11980,253952,293631,303103,313087,315903,317183,318207,318463,318463,318463,70057983
Tag=cbaworkload_default_001.block2--insert-rampup--error,630.032,9.982,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--resultset-size,630.032,9.983,11979,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.tokenfiller,630.032,9.983,9228,1008128,1031167,1037823,1047551,1057791,1058815,1060863,1060863,1060863,1060863,4644863
Tag=cbaworkload_default_001.retry-delay,630.035,9.982,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.pages,630.035,9.982,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.skipped-tokens,630.036,9.982,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.resultset-size,630.036,9.982,11978,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.read_input,630.036,9.982,11978,100,200,200,200,200,200,200,200,200,200,50815
Tag=cbaworkload_default_001.strides.servicetime,630.037,9.981,11980,366592,672255,857087,1047551,1142783,1254399,1297407,1306623,1308671,1308671,602931199
Tag=cbaworkload_default_001.bind,630.04,9.981,11977,22896,24415,25215,25711,26015,26015,26015,26015,26111,26111,4739071
Tag=cbaworkload_default_001.execute,630.041,9.982,11978,5300,6003,6103,6303,6303,6303,6303,6303,6303,6303,328447
Tag=cbaworkload_default_001.result,630.042,9.982,11977,215680,257535,271103,277759,281855,283647,284671,284671,284927,284927,70057983
Tag=cbaworkload_default_001.result-success,630.045,9.981,11978,229888,292607,302079,311807,315135,315903,316415,316671,317183,317183,70057983
Tag=cbaworkload_default_001.tries,630.047,9.981,11978,1,1,1,1,1,1,1,1,1,1,1
Tag=cbaworkload_default_001.cycles.servicetime,630.047,9.981,11978,430336,515839,547327,561663,577535,581631,582655,584191,584703,584703,70451199
Tag=cbaworkload_default_001.phases.servicetime,630.05,9.981,11975,283904,338943,354815,363775,367359,369919,370431,370687,370687,370687,70123519
Tag=cbaworkload_default_000.block2--insert-rampup--success,640.001,10.000,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--error,640.002,10.002,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.block2--insert-rampup--resultset-size,640.002,10.002,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tokenfiller,640.003,10.002,9179,1009152,1012223,1015295,1017343,1018367,1018879,1019391,1019391,1019903,1019903,5922815
Tag=cbaworkload_default_000.retry-delay,640.005,10.003,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.pages,640.005,10.003,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.skipped-tokens,640.006,10.003,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.resultset-size,640.006,10.003,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.read_input,640.007,10.003,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.strides.servicetime,640.007,10.005,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.bind,640.008,10.008,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.execute,640.008,10.010,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result,640.009,10.012,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.result-success,640.01,10.013,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.tries,640.01,10.016,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.cycles.servicetime,640.011,10.015,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_000.phases.servicetime,640.011,10.019,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--success,640.012,10.021,12026,224128,277503,285695,294399,298239,299519,299519,300287,300287,300287,91160575
Tag=cbaworkload_default_001.block2--insert-rampup--error,640.014,10.023,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.block2--insert-rampup--resultset-size,640.015,10.022,12027,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.tokenfiller,640.015,10.023,9168,1012224,1024511,1030655,1035263,1038847,1039871,1040383,1040895,1040895,1040895,8335359
Tag=cbaworkload_default_001.retry-delay,640.017,10.023,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.pages,640.017,10.024,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.skipped-tokens,640.018,10.023,0,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.resultset-size,640.018,10.024,12028,0,0,0,0,0,0,0,0,0,0,0
Tag=cbaworkload_default_001.read_input,640.018,10.024,12028,100,200,200,200,200,200,200,200,200,200,85119
Tag=cbaworkload_default_001.strides.servicetime,640.018,10.024,12028,333056,683007,848895,1028607,1156095,1186815,1207295,1222655,1223679,1223679,774373375
